Case,Theta,Phi,timeErr,init,trace,cost,7
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7726352836863419-2.0990994248069704e-18j), (0.04518941193961773+2.89056787713437e-19j), (0.6332397930101024+2.540547816286682e-18j)]",0.008969033184408393
Case4,0.8344855486097889,5.006913291658733,2.9206994201342606,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434861818367+1.0408340855860843e-17j), (0.0545077461854197+0j), (0.6715589548470186+2.1476410874185628e-17j)]","[(0.7305535651412137-2.2962838223465493e-18j), (0.0486064836944794+2.901882095461496e-19j), (0.681123262120977+2.442220662579981e-18j)]",0.023855490805521684
Case4,0.9081166264282996,4.957825906446392,2.9329712738879268,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7878122317213345+1.3877787807814457e-17j), (0.029016848586334798+0j), (0.6152315905806267+7.260499103150818e-18j)]","[(0.7857068938520102-2.026725596773084e-18j), (0.04403263222493385+2.8770357769725036e-19j), (0.6170298244434943+2.560239173088899e-18j)]",0.01891936145664173
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7648736182623083-2.1395412658242227e-18j), (0.045853548071588986+2.8961637475441166e-19j), (0.6425463409090209+2.526197143623923e-18j)]",0.023282489795165735
Case4,0.859029241215959,4.957825906446392,2.908427581281756,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7571518300037273-8.673617379884035e-19j), (0.009292122991410325+0j), (0.6531728429537768+2.945493387535563e-17j)]","[(0.7556006925706725-2.1854157835886427e-18j), (0.046626016980663904+2.900639864785481e-19j), (0.6533709573643743+2.5066574092641647e-18j)]",0.03908315154335837
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7700840604052568-2.1125992447364787e-18j), (0.04540952368606203+2.8925999178201653e-19j), (0.6363242216577627+2.5360402622162293e-18j)]",0.011405904015432101
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7806101177992426-2.0555858592363156e-18j), (0.04448956671815519+2.8829498988808257e-19j), (0.6234328531948595+2.5532581293726833e-18j)]",0.02605096189108936
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7679742421012503-2.123610191957261e-18j), (0.04559020310548477+2.8941367185980925e-19j), (0.638856084615159+2.532156362852447e-18j)]",0.016228264696257585
Case4,0.8344855486097889,5.006913291658733,2.9206994201342606,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434861818367+1.0408340855860843e-17j), (0.0545077461854197+0j), (0.6715589548470186+2.1476410874185628e-17j)]","[(0.7301349966007185-2.2979773201203432e-18j), (0.048638339503700334+2.901779376873233e-19j), (0.6815696579728235+2.441012257959424e-18j)]",0.024688599388642596
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7786916404378242-2.0662364044322447e-18j), (0.044659586926301904+2.884961605827222e-19j), (0.6258153484917273+2.5503958951868795e-18j)]",0.021920009440949968
Case4,0.8344855486097889,5.006913291658733,2.9206994201342606,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434861818367+1.0408340855860843e-17j), (0.0545077461854197+0j), (0.6715589548470186+2.1476410874185628e-17j)]","[(0.7338387441764792-2.28281223392434e-18j), (0.04835509384962862+2.9025547688046226e-19j), (0.6776005330903168+2.451563496464073e-18j)]",0.01729897258444678
Case4,0.9081166264282996,4.957825906446392,2.9329712738879268,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7878122317213345+1.3877787807814457e-17j), (0.029016848586334798+0j), (0.6152315905806267+7.260499103150818e-18j)]","[(0.7873771921770105-2.017088275172832e-18j), (0.04388119951489774+2.8749134954267886e-19j), (0.6149077959894318+2.5623253559103414e-18j)]",0.015623191149932842
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7608118139682503-2.159961101144558e-18j), (0.04619466208898622+2.898411818906909e-19j), (0.6473263758884115+2.517949011066886e-18j)]",0.03246544308601158
Case4,0.8344855486097889,5.006913291658733,2.9206994201342606,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434861818367+1.0408340855860843e-17j), (0.0545077461854197+0j), (0.6715589548470186+2.1476410874185628e-17j)]","[(0.7341239007731353-2.2816277992908506e-18j), (0.048333157940425656+2.9026018756215144e-19j), (0.6772931449211206+2.452362497825082e-18j)]",0.0167283637277975
Case4,0.8344855486097889,5.006913291658733,2.9206994201342606,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434861818367+1.0408340855860843e-17j), (0.0545077461854197+0j), (0.6715589548470186+2.1476410874185628e-17j)]","[(0.7370543819473748-2.2693156020651883e-18j), (0.04810665240806705+2.9029798876113785e-19j), (0.6741191200717143+2.4604609106876388e-18j)]",0.01085036323651023
Case4,0.8835729338221293,0.7853981633974483,0.8344855560603694,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7720793281352025+3.469446951953614e-18j), (0.037929830929731775+0j), (0.6343932841636455-2.3564895634429292e-17j)]","[(0.7615748181322826-2.156164071496599e-18j), (0.04613091494093437+2.8980242053632142e-19j), (0.6464330863078505+2.519535964819577e-18j)]",0.030745402193366425
Case4,0.8344855486097889,5.006913291658733,2.9206994201342606,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434861818367+1.0408340855860843e-17j), (0.0545077461854197+0j), (0.6715589548470186+2.1476410874185628e-17j)]","[(0.7330606305208593-2.28603195399714e-18j), (0.048414857038201704+2.902417003167454e-19j), (0.6784379953970229+2.4493734525999806e-18j)]",0.01885478535819967
Case4,0.8344855486097889,5.006913291658733,2.9206994275848412,"[(0.7613975554424812-6.938893903907228e-18j), (0.04614573836202928+0j), (0.6466408070924977-1.5419642939611368e-18j)]","[(0.7389434857757222+2.0816681711721685e-17j), (0.054507751690977546+0j), (0.6715589548470184-1.5443924339925497e-17j)]","[(0.7448280916081014-2.2354119485859662e-18j), (0.047496128786372126+2.903020199758018e-19j), (0.6655638449478322+2.480918105797861e-18j)]",0.018891332724498645
Case5,1.2026409377023426,0.14726215563702155,0.6749515541202626,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.683561164236959-5.551115123125783e-17j), (-0.6349958247299683+0j), (0.3598950365349884+1.9769186251354176e-17j)]","[(0.6795001229892059-2.6363234966043645e-18j), (-0.6339355107649892+2.459541986555577e-18j), (0.36933095056979215+9.072007478679724e-18j)]",0.014557269609375756
Case5,1.2026409377023426,0.14726215563702155,0.6749515541202626,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.683561164236959-5.551115123125783e-17j), (-0.6349958247299683+0j), (0.3598950365349884+1.9769186251354176e-17j)]","[(0.6858667834975994-2.6180512211215247e-18j), (-0.6287958750009967+2.4002034330742583e-18j), (0.3663365977845897+9.02140929388172e-18j)]",0.014947140063228503
Case5,1.2026409377023426,0.14726215563702155,0.6749515541202626,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.683561164236959-5.551115123125783e-17j), (-0.6349958247299683+0j), (0.3598950365349884+1.9769186251354176e-17j)]","[(0.684851789278618-2.6210445182678943e-18j), (-0.6296212845471721+2.4096679636121662e-18j), (0.36681748154503796+9.029573107435635e-18j)]",0.013587620058519823
Case5,1.1780972450961724,0.09817477042468103,0.6381360152110074,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6204395783581235-5.551115123125783e-17j), (-0.6845495746840164+0j), (0.38268343236508995-3.964809787529397e-18j)]","[(0.6317833024867401-2.7361213856183688e-18j), (-0.6697675590240639+2.9006232586807194e-18j), (0.39020670878124963+9.408805850859318e-18j)]",0.03364902592765573
Case5,1.2026409377023426,0.14726215563702155,0.6749515541202626,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.683561164236959-5.551115123125783e-17j), (-0.6349958247299683+0j), (0.3598950365349884+1.9769186251354176e-17j)]","[(0.6801942443116963-2.634389426048746e-18j), (-0.6333795113250407+2.4530761635583528e-18j), (0.3690070251890784+9.066561008905873e-18j)]",0.014095222346120206
Case5,1.1780972450961724,4.319689898685965,2.7488935718910685,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6532814824381874+0j), (-0.6532814824381888+0j), (0.3826834323650899+1.0480901988331823e-17j)]","[(0.6471243817316156-2.7110471111260324e-18j), (-0.6587416912408662+2.759716384411385e-18j), (0.38378303608887876+9.308188711128184e-18j)]",0.012716913233038085
Case5,1.1780972450961724,4.319689898685965,2.7488935718910685,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6532814824381874+0j), (-0.6532814824381888+0j), (0.3826834323650899+1.0480901988331823e-17j)]","[(0.6381344170082949-2.7265297211112417e-18j), (-0.6652571234412061+2.842415752698449e-18j), (0.3875789281426631+9.367975185598292e-18j)]",0.032018202210483016
Case5,1.2026409377023426,0.14726215563702155,0.6749515541202626,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.683561164236959-5.551115123125783e-17j), (-0.6349958247299683+0j), (0.3598950365349884+1.9769186251354176e-17j)]","[(0.6816688221588544-2.6302336710157592e-18j), (-0.6321948458457883+2.4393372795311895e-18j), (0.3683168388528823+9.05493420911749e-18j)]",0.013115123642018334
Case5,1.1780972450961724,4.319689898685965,2.748893579341649,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6532814873055138+0j), (-0.6532814775708626+0j), (0.38268343236508984+2.2080417973115616e-18j)]","[(0.6644339109967387-2.6748391118598362e-18j), (-0.6457485465537945+2.5996166664004147e-18j), (0.376213227493717+9.186153605837474e-18j)]",0.02515556931431845
Case5,1.2026409377023426,0.14726215563702155,0.674951546669682,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6835611595058714+0j), (-0.6349958298228957+0j), (0.35989503653498833+9.573473056071286e-18j)]","[(0.6744518408499446-2.649964787203735e-18j), (-0.6379477044701606+2.5065376807230035e-18j), (0.37166845539455406+9.111113787979301e-18j)]",0.023834612162757396
Case5,1.1780972450961724,4.319689898685965,2.7488935718910685,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6532814824381874+0j), (-0.6532814824381888+0j), (0.3826834323650899+1.0480901988331823e-17j)]","[(0.6362348726249145-2.729514653634741e-18j), (-0.666614076322572+2.8598446390321237e-18j), (0.3883694891524865+9.380307161635002e-18j)]",0.0360652604850526
Case5,1.1780972450961724,0.09817477042468103,0.6381360152110074,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6204395783581235-5.551115123125783e-17j), (-0.6845495746840164+0j), (0.38268343236508995-3.964809787529397e-18j)]","[(0.6253016009594974-2.7447740226450514e-18j), (-0.6742935831733476+2.9598253193187264e-18j), (0.39284357132163583+9.449315406318243e-18j)]",0.025278162791515513
Case5,1.1780972450961724,0.09817477042468103,0.6381360152110074,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6204395783581235-5.551115123125783e-17j), (-0.6845495746840164+0j), (0.38268343236508995-3.964809787529397e-18j)]","[(0.6242071295150385-2.746122630996802e-18j), (-0.6750502476666583+2.9698006871815857e-18j), (0.39328440420105537+9.456042432570382e-18j)]",0.02386785973316552
Case5,1.2026409377023426,0.14726215563702155,0.674951546669682,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6835611595058714+0j), (-0.6349958298228957+0j), (0.35989503653498833+9.573473056071286e-18j)]","[(0.6751614794899088-2.648092256281619e-18j), (-0.6373870378857821+2.4999348016045187e-18j), (0.37134181093459734+9.105669827938357e-18j)]",0.022237662478457987
Case5,1.1780972450961724,4.319689898685965,2.748893579341649,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6532814873055138+0j), (-0.6532814775708626+0j), (0.38268343236508984+2.2080417973115616e-18j)]","[(0.6540049356459418-2.697671005397625e-18j), (-0.6536488160013123+2.6962020659639793e-18j), (0.3808159259942131+9.260798195846032e-18j)]",0.0029582931417546088
Case5,1.1780972450961724,0.09817477042468103,0.6381360152110074,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6204395783581235-5.551115123125783e-17j), (-0.6845495746840164+0j), (0.38268343236508995-3.964809787529397e-18j)]","[(0.6213244347336723-2.7495200894610442e-18j), (-0.6770328347567589+2.9960440573794556e-18j), (0.39443945982128814+9.473606464956776e-18j)]",0.020157633481931447
Case5,1.1780972450961724,0.09817477042468103,0.6381360077604268,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6204395732578316+0j), (-0.6845495793066513+0j), (0.3826834323650897-4.327182570825673e-19j)]","[(0.6202961842935081-2.7506778728082133e-18j), (-0.677736400600047+3.0053941454605584e-18j), (0.394849357416986+9.479817882290386e-18j)]",0.01912249272282407
Case5,1.1780972450961724,4.319689898685965,2.748893579341649,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6532814873055138+0j), (-0.6532814775708626+0j), (0.38268343236508984+2.2080417973115616e-18j)]","[(0.6509989356984369-2.7036786821169507e-18j), (-0.6558853021035709+2.723972363040406e-18j), (0.38211890322779085+9.281679997571175e-18j)]",0.005450895542431555
Case5,1.1780972450961724,0.09817477042468103,0.6381360152110074,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6204395783581235-5.551115123125783e-17j), (-0.6845495746840164+0j), (0.38268343236508995-3.964809787529397e-18j)]","[(0.6213721884606024-2.749465630026643e-18j), (-0.6770001138439682+2.995609683062175e-18j), (0.39442039661119926+9.473317313696842e-18j)]",0.0202190449115634
Case5,1.1780972450961724,0.09817477042468103,0.6381360077604268,"[(0.6509501743828744+0j), (-0.6559214332564892+0j), (0.3821399532444344+1.086926554936068e-17j)]","[(0.6204395732578316+0j), (-0.6845495793066513+0j), (0.3826834323650897-4.327182570825673e-19j)]","[(0.6144560489465059-2.7567170840890326e-18j), (-0.681696692045421+3.0583878543478998e-18j), (0.39715662397520163+9.514569675387014e-18j)]",0.023309603182667893
Case6,2.5770877236478773,1.8162332528565992,2.196660495702819,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.4093626684898739+0j), (0.3444483400042863+0j), (-0.844853565249707+1.1969071019789587e-17j)]","[(-0.4012428194636703+2.198921675959304e-18j), (0.3417682133337729-1.872984377534915e-18j), (-0.8498227392718349-1.791465428023673e-18j)]",0.01576915020249442
Case6,2.6016314162540475,1.7671458676442586,2.1843886493997338,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3723374154604763+0j), (0.35449468350768526+0j), (-0.8577286100002721-2.519459637583578e-17j)]","[(-0.3753514398411133+2.106327354788634e-18j), (0.34583927771203365-1.940716495755428e-18j), (-0.8599456323517329-1.699862109346265e-18j)]",0.013886457943070807
Case6,2.6261751088602177,5.939573610693203,4.282874367227291,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278243247022706+2.7755575615628914e-17j), (0.3442283882014656+0j), (-0.8700869911087115-7.0806610659082e-18j)]","[(-0.34602563456733487+1.9895766802901298e-18j), (0.35007139782653773-2.0128389921837254e-18j), (-0.870468998095881-1.6003808245423972e-18j)]",0.012981809321998716
Case6,2.6261751088602177,5.939573610693203,4.282874367227291,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278243247022706+2.7755575615628914e-17j), (0.3442283882014656+0j), (-0.8700869911087115-7.0806610659082e-18j)]","[(-0.34436305964322683+1.9825990571264312e-18j), (0.3502995612204415-2.0167772365217736e-18j), (-0.8710363371076557-1.594893346245195e-18j)]",0.01543988665178525
Case6,2.6261751088602177,1.718058482431918,2.1721168030966487,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3354670041337493+0j), (0.3611239635373375+0j), (-0.8700869911087112-6.0973542628948375e-18j)]","[(-0.341616905230402+1.970992170772661e-18j), (0.3506737012132784-2.023246241637495e-18j), (-0.8719666537994346-1.5858674039978308e-18j)]",0.018479831301442318
Case6,2.6016314162540475,5.988660995905543,4.295146206079796,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3892831459163682-2.7755575615628914e-17j), (0.3357979509950245+0j), (-0.8577286100002721-1.1341685425777602e-17j)]","[(-0.38599089100294665+2.1456090784250293e-18j), (0.344205016644468-1.913333774879602e-18j), (-0.8558819653313959-1.737114116171934e-18j)]",0.01354596523174123
Case6,2.6016314162540475,5.988660995905543,4.295146206079796,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3892831459163682-2.7755575615628914e-17j), (0.3357979509950245+0j), (-0.8577286100002721-1.1341685425777602e-17j)]","[(-0.3822690253129572+2.132059969336891e-18j), (0.34478278870602175-1.922984948400244e-18j), (-0.8573186227409159-1.7240178392613712e-18j)]",0.01640894557376449
Case6,2.6016314162540475,1.7671458676442586,2.1843886493997338,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3723374154604763+0j), (0.35449468350768526+0j), (-0.8577286100002721-2.519459637583578e-17j)]","[(-0.37191126183758677+2.0932673963313896e-18j), (0.3463563182441831-1.9494338109356345e-18j), (-0.8612312779565707-1.6879419888217142e-18j)]",0.012067186975629085
Case6,2.5770877236478773,1.8162332528565992,2.196660495702819,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.4093626684898739+0j), (0.3444483400042863+0j), (-0.844853565249707+1.1969071019789587e-17j)]","[(-0.39872061950609744+2.190354128449738e-18j), (0.3421789148665929-1.8797447690939682e-18j), (-0.8508439679526408-1.782404809188657e-18j)]",0.01890187730805315
Case6,2.6016314162540475,1.7671458676442586,2.1843886493997338,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3723374154604763+0j), (0.35449468350768526+0j), (-0.8577286100002721-2.519459637583578e-17j)]","[(-0.3719408328636358+2.0933803942117168e-18j), (0.3463518974342135-1.949359165554788e-18j), (-0.8612202854046258-1.6880441830410008e-18j)]",0.012031044207604757
Case6,2.6261751088602177,5.939573610693203,4.28287435977671,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278242990552566-2.7755575615628914e-17j), (0.34422839082989953+0j), (-0.8700869911087112-2.224340981974492e-17j)]","[(-0.35669476369743625+2.033453854159164e-18j), (0.3485773936178629-1.987178160894583e-18j), (-0.8667540863528752-1.6359977395025668e-18j)]",0.011594241335709965
Case6,2.6261751088602177,5.939573610693203,4.28287435977671,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278242990552566-2.7755575615628914e-17j), (0.34422839082989953+0j), (-0.8700869911087112-2.224340981974492e-17j)]","[(-0.3512471618500672+2.0112462225389444e-18j), (0.3493466905618251-2.000364097031117e-18j), (-0.8686669793918571-1.6177259387122054e-18j)]",0.008073579504238149
Case6,2.6016314162540475,5.988660995905543,4.295146206079796,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3892831459163682-2.7755575615628914e-17j), (0.3357979509950245+0j), (-0.8577286100002721-1.1341685425777602e-17j)]","[(-0.39035588630679463+2.1612322999883608e-18j), (0.3435190159812833-1.901916735579772e-18j), (-0.8541761924128344-1.7525591660812886e-18j)]",0.012346222964122966
Case6,2.6016314162540475,1.7671458676442586,2.1843886493997338,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3723374154604763+0j), (0.35449468350768526+0j), (-0.8577286100002721-2.519459637583578e-17j)]","[(-0.3743331088696555+2.102479529766545e-18j), (0.3459929041474203-1.943303921501981e-18j), (-0.8603276317099275-1.6963270879179679e-18j)]",0.013096499894420965
Case6,2.6261751088602177,5.939573610693203,4.28287435977671,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278242990552566-2.7755575615628914e-17j), (0.34422839082989953+0j), (-0.8700869911087112-2.224340981974492e-17j)]","[(-0.3538945546880162+2.0220899707922398e-18j), (0.34897452278826313-1.9939777915324058e-18j), (-0.8677415667160788-1.6265834577276414e-18j)]",0.008203681133486573
Case6,2.6016314162540475,5.988660995905543,4.295146206079796,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.3892831459163682-2.7755575615628914e-17j), (0.3357979509950245+0j), (-0.8577286100002721-1.1341685425777602e-17j)]","[(-0.39455912396355663+2.1760011120333772e-18j), (0.3428498278642041-1.8908233554418274e-18j), (-0.8525122246810283-1.7675166535075197e-18j)]",0.017544240235611852
Case6,2.5770877236478773,1.8162332528565992,2.196660495702819,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.4093626684898739+0j), (0.3444483400042863+0j), (-0.844853565249707+1.1969071019789587e-17j)]","[(-0.3997980294643558+2.1940261326941643e-18j), (0.34200385236961217-1.876861150582298e-18j), (-0.8504086668189377-1.7862718567870197e-18j)]",0.017564228713072394
Case6,2.6261751088602177,5.939573610693203,4.28287435977671,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278242990552566-2.7755575615628914e-17j), (0.34422839082989953+0j), (-0.8700869911087112-2.224340981974492e-17j)]","[(-0.34962295825487105+2.0045456682938542e-18j), (0.3495734417981102-2.0042617681764122e-18j), (-0.8692308070072851-1.6123127019587264e-18j)]",0.009360706720291434
Case6,2.6261751088602177,5.939573610693203,4.282874367227291,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278243247022706+2.7755575615628914e-17j), (0.3442283882014656+0j), (-0.8700869911087115-7.0806610659082e-18j)]","[(-0.34419013529799464+1.98187116992006e-18j), (0.35032322088504797-2.0171859109922e-18j), (-0.8710951679766532-1.5943235855693906e-18j)]",0.01569530153062143
Case6,2.6261751088602177,5.939573610693203,4.28287435977671,"[(-0.3719831055096631+0j), (0.34634557704877256+0j), (-0.8612045694689152-6.5350981886882125e-18j)]","[(-0.35278242990552566-2.7755575615628914e-17j), (0.34422839082989953+0j), (-0.8700869911087112-2.224340981974492e-17j)]","[(-0.35487329564912123+2.026074330607036e-18j), (0.348836123650582-1.9916063687579317e-18j), (-0.8673974307499228-1.6298686972425776e-18j)]",0.009388158923066436
Case7,0.4663301595172349,4.859651136021712,2.662990655220054,"[(0.4536034099415629+0j), (-0.13571718532531576+0j), (0.8808091689445338+1.2548051099797167e-18j)]","[(0.42515576798521815-1.3877787807814457e-17j), (-0.14626318984174613+0j), (0.8932243011955153+5.3699209416805186e-18j)]","[(0.4177160288815827-4.798543293175927e-19j), (-0.13836298723138482+1.5894548891997795e-19j), (0.8979805136971561+2.4770584009923996e-19j)]",0.020096156293549133
Case7,0.5399612373357456,0.6872233929727672,0.613592322604837,"[(0.4536034099415629+0j), (-0.13571718532531576+0j), (0.8808091689445338+1.2548051099797167e-18j)]","[(0.4954799212347895-1.3877787807814457e-17j), (-0.13711775683757338+0j), (0.857728610000272-2.2272633520016635e-17j)]","[(0.4880835486154105-5.173980214366165e-19j), (-0.13291411026185607+1.4089697935031225e-19j), (0.8626171160278975+3.1446241206919564e-19j)]",0.01648852789272781
Case7,0.4663301595172349,4.859651136021712,2.662990655220054,"[(0.4536034099415629+0j), (-0.13571718532531576+0j), (0.8808091689445338+1.2548051099797167e-18j)]","[(0.42515576798521815-1.3877787807814457e-17j), (-0.14626318984174613+0j), (0.8932243011955153+5.3699209416805186e-18j)]","[(0.4239387432230224-4.839129832723794e-19j), (-0.13792337458005868+1.57435272720329e-19j), (0.8951274125726086+2.5344265281442656e-19j)]",0.01145995347888809
